@RELATION BD_IMDB-BINARY_1
@ATTRIBUTE class {c1,c2}
@ATTRIBUTE p_0_x_1 NUMERIC
@ATTRIBUTE p_0_x_2 NUMERIC
@ATTRIBUTE p_0_x_3 NUMERIC
@ATTRIBUTE p_0_x_4 NUMERIC
@ATTRIBUTE p_0_x_5 NUMERIC
@ATTRIBUTE p_0_x_6 NUMERIC
@ATTRIBUTE p_0_x_7 NUMERIC
@ATTRIBUTE p_0_x_8 NUMERIC
@ATTRIBUTE p_0_x_9 NUMERIC
@ATTRIBUTE p_0_x_10 NUMERIC
@ATTRIBUTE p_0_x_11 NUMERIC
@ATTRIBUTE p_0_x_12 NUMERIC
@ATTRIBUTE p_0_x_13 NUMERIC
@ATTRIBUTE p_0_x_14 NUMERIC
@ATTRIBUTE p_0_x_15 NUMERIC
@ATTRIBUTE p_0_x_16 NUMERIC
@ATTRIBUTE p_0_x_17 NUMERIC
@ATTRIBUTE p_0_x_18 NUMERIC
@ATTRIBUTE p_0_x_19 NUMERIC
@ATTRIBUTE p_0_x_20 NUMERIC
@ATTRIBUTE p_0_x_21 NUMERIC
@ATTRIBUTE p_0_x_22 NUMERIC
@ATTRIBUTE p_0_x_23 NUMERIC
@ATTRIBUTE p_0_x_24 NUMERIC
@ATTRIBUTE p_0_x_25 NUMERIC
@ATTRIBUTE p_0_x_26 NUMERIC
@ATTRIBUTE p_0_x_27 NUMERIC
@ATTRIBUTE p_0_x_28 NUMERIC
@ATTRIBUTE p_0_x_29 NUMERIC
@ATTRIBUTE p_0_x_30 NUMERIC
@ATTRIBUTE p_0_x_31 NUMERIC
@ATTRIBUTE p_0_x_32 NUMERIC
@ATTRIBUTE p_0_x_33 NUMERIC
@ATTRIBUTE p_0_x_34 NUMERIC
@ATTRIBUTE p_0_x_35 NUMERIC
@ATTRIBUTE p_0_x_36 NUMERIC
@ATTRIBUTE p_0_x_37 NUMERIC
@ATTRIBUTE p_0_x_38 NUMERIC
@ATTRIBUTE p_0_x_39 NUMERIC
@ATTRIBUTE p_0_x_40 NUMERIC
@ATTRIBUTE p_0_x_41 NUMERIC
@ATTRIBUTE p_0_x_42 NUMERIC
@ATTRIBUTE p_0_x_43 NUMERIC
@ATTRIBUTE p_0_x_44 NUMERIC
@ATTRIBUTE p_0_x_45 NUMERIC
@ATTRIBUTE p_0_x_46 NUMERIC
@ATTRIBUTE p_0_x_47 NUMERIC
@ATTRIBUTE p_0_x_48 NUMERIC
@ATTRIBUTE p_0_x_49 NUMERIC
@ATTRIBUTE p_0_x_50 NUMERIC
@ATTRIBUTE p_0_x_51 NUMERIC
@ATTRIBUTE p_0_x_52 NUMERIC
@ATTRIBUTE p_0_x_53 NUMERIC
@ATTRIBUTE p_0_x_54 NUMERIC
@ATTRIBUTE p_0_x_55 NUMERIC
@ATTRIBUTE p_0_x_56 NUMERIC
@ATTRIBUTE p_0_x_57 NUMERIC
@ATTRIBUTE p_0_x_58 NUMERIC
@ATTRIBUTE p_0_x_59 NUMERIC
@ATTRIBUTE p_0_x_60 NUMERIC
@ATTRIBUTE p_0_x_61 NUMERIC
@ATTRIBUTE p_0_x_62 NUMERIC
@ATTRIBUTE p_0_x_63 NUMERIC
@ATTRIBUTE p_0_x_64 NUMERIC
@ATTRIBUTE p_0_x_65 NUMERIC
@ATTRIBUTE p_0_x_66 NUMERIC
@ATTRIBUTE p_0_x_67 NUMERIC
@ATTRIBUTE p_0_x_68 NUMERIC
@ATTRIBUTE p_0_x_69 NUMERIC
@ATTRIBUTE p_0_x_70 NUMERIC
@ATTRIBUTE p_0_x_71 NUMERIC
@ATTRIBUTE p_1_x_1 NUMERIC
@ATTRIBUTE p_1_x_2 NUMERIC
@ATTRIBUTE p_1_x_3 NUMERIC
@ATTRIBUTE p_1_x_4 NUMERIC
@ATTRIBUTE p_1_x_5 NUMERIC
@ATTRIBUTE p_1_x_6 NUMERIC
@ATTRIBUTE p_1_x_7 NUMERIC
@ATTRIBUTE p_1_x_8 NUMERIC
@ATTRIBUTE p_1_x_9 NUMERIC
@ATTRIBUTE p_1_x_10 NUMERIC
@ATTRIBUTE p_1_x_11 NUMERIC
@ATTRIBUTE p_2_x_1 NUMERIC
@ATTRIBUTE p_2_x_2 NUMERIC
@ATTRIBUTE p_2_x_3 NUMERIC
@ATTRIBUTE p_2_x_4 NUMERIC
@ATTRIBUTE p_2_x_5 NUMERIC
@ATTRIBUTE p_2_x_6 NUMERIC
@ATTRIBUTE p_2_x_7 NUMERIC
@ATTRIBUTE p_2_x_8 NUMERIC
@ATTRIBUTE p_2_x_9 NUMERIC
@ATTRIBUTE p_2_x_10 NUMERIC
@ATTRIBUTE p_3_x_1 NUMERIC
@ATTRIBUTE p_3_x_2 NUMERIC
@ATTRIBUTE p_3_x_3 NUMERIC
@ATTRIBUTE p_3_x_4 NUMERIC
@ATTRIBUTE p_3_x_5 NUMERIC
@ATTRIBUTE p_3_x_6 NUMERIC
@ATTRIBUTE p_3_x_7 NUMERIC
@ATTRIBUTE p_3_x_8 NUMERIC
@ATTRIBUTE p_3_x_9 NUMERIC
@ATTRIBUTE p_3_x_10 NUMERIC
@ATTRIBUTE p_3_x_11 NUMERIC
@ATTRIBUTE p_4_x_1 NUMERIC
@ATTRIBUTE p_4_x_2 NUMERIC
@ATTRIBUTE p_5_x_1 NUMERIC
@ATTRIBUTE p_5_x_2 NUMERIC
@ATTRIBUTE p_5_x_3 NUMERIC
@ATTRIBUTE p_5_x_4 NUMERIC
@ATTRIBUTE p_5_x_5 NUMERIC
@ATTRIBUTE p_5_x_6 NUMERIC
@ATTRIBUTE p_5_x_7 NUMERIC
@ATTRIBUTE p_5_x_8 NUMERIC
@ATTRIBUTE p_5_x_9 NUMERIC
@ATTRIBUTE p_5_x_10 NUMERIC
@ATTRIBUTE p_5_x_11 NUMERIC
@DATA
c1,0,0,0,0,0.117501,0.206854,0.117002,0,0,0,0.327469,0,0,0.0545781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150056,0.0286341,0.0434811,0.511921,0.0823531,0,0.183555,0.327469,0.176596,0,0.0545781,0.117501,0.206854,0.117002,0,0,0,0,0,0.196808,0,0,0,0,0.340341,0,0,0.462851,0.664091,0.335909,0,0,0.176596,0.0545781,0,0.117501,0.117002,0.327469,0,0,0.206854
c1,0,0,0,0,0,0,0,0.33292,0.475567,0,0,0,0,0,0.191513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.950549,0,0,0.0494514,0,0,0,0,0.191513,0,0,0.33292,0.475568,0,0.0494514,0,0,0,0,0,0,0,0,0,0.950549,0.615873,0.384127,0,0,0,0,0,0.191513,0,0.33292,0,0,0.475568
c1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
c1,0,0,0,0,0.243322,0.324276,0,0,0.162155,0,0,0,0,0,0,0.108092,0,0,0,0,0,0,0,0,0,0.162155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324276,0.243322,0,0.162155,0,0.108092,0.162155,0.377552,0.335601,0,0.0419502,0.0265551,0.094418,0.0767146,0.0295056,0.0177034,0,0,0,0.269634,0,0,0.245166,0,0,0.322675,0,0.162524,0.490547,0.509453,0,0,0.108092,0.162155,0.162155,0,0,0.243322,0.324276,0,0
c1,0,0,0,0.0111633,0,0,0.0401807,0,0.0178581,0,0,0,0,0,0,0,0.178515,0.379429,0.0334748,0.129427,0,0.0401678,0,0.0290113,0,0,0,0.0401668,0,0,0,0,0.0446276,0,0,0,0,0,0,0.0559793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00231732,0,0,0.227329,0,0.162374,0.0162401,0.380502,0.0719098,0.0835065,0.0558202,0,0.0401757,0.0446395,0.0401759,0,0,0.218735,0.419629,0.0513358,0.18531,0.113827,0,0,0,0.178552,0.0401754,0.0290156,0.200872,0.252226,0,0.185332,0.61836,0.38164,0,0,0.0446279,0.0513286,0.218678,0.274482,0.0559946,0.0401657,0.0223151,0.281244,0.0111643
c1,0,0,0,0,0,0.262176,0,0,0.64901,0,0,0,0.0888139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262176,0.64901,0,0,0.0888139,0,0,0.0888139,0,0,0.262176,0,0,0.64901,0,0.110067,0,0,0,0,0,0,0,0,0,0.889933,0.67897,0.32103,0,0,0,0,0,0,0.368178,0,0,0,0.631822
c1,0,0,0,0,0,0,0.217393,0.652172,0,0,0,0,0,0,0,0.130434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0888041,0,0,0,0,0,0,0,0.804707,0,0.106488,0,0,0,0,0,0.130434,0.217393,0.652172,0,0,0.106488,0.0888041,0,0,0,0,0,0,0,0,0.804707,0.549619,0.450381,0.217393,0,0,0.130434,0,0,0,0.652172,0,0,0
c1,0,0,0,0.141021,0,0,0,0.1231,0,0,0,0,0.141021,0.0307755,0,0,0.282041,0.141021,0,0.141021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250889,0,0,0.125444,0.428371,0,0,0.195296,0,0,0.1255,0.236209,0,0,0.250999,0.261792,0,0.1255,0.167707,0,0,0,0.279285,0,0.139642,0,0.139642,0,0.273723,0,1,0,0,0,0,0,0,0,0,0,0,1
c1,0,0,0,0.0766299,0,0.150156,0,0.699026,0,0,0,0,0,0,0,0.0741882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0562216,0,0.842509,0,0.10127,0,0,0,0.0748612,0,0.223012,0,0.702127,0,0,0,0,0,0,0,0.10127,0.0562216,0,0,0,0.842509,0,1,0,0,0,0,0,0,0,0,0,0,1
c1,0,0,0,0.0830863,0,0.240806,0,0,0.613791,0,0,0,0,0,0,0,0,0,0,0,0,0.0623168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0.25,0,0.0623168,0,0.0830863,0,0.240806,0,0,0.613791,0,7.65193e-008,0,0,0,0,0,0,0,0,0,1,0.252,0.748,0,0,0,0,0,0,0.0620627,0,0.614623,0,0.323315
c1,0,0,0,0,0,0.833333,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.28737e-010,0,0.166667,0,0,0,0.833333,0,0,0,0,5.28737e-010,0,0,0,0,0,0,0,0,0,1,0.113278,0.886722,0,0,0,0,0.166667,0,0,0,0,0,0.833333
c1,0,0,0,0,0,0,0.10913,0.624355,0.0726126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326957,0.108954,0.370002,0,0,0.194086,0.193885,0,0,0,0,0,0.109148,0.624407,0.0725597,0,0.194091,0,0,0,0,0,0,0,0.326948,0,0.478961,0.343787,0.656213,0,0,0.193963,0.0728078,0,0.32721,0,0.296955,0,0,0.109064
c1,0,0,0,0,0.20168,0.399448,0.313649,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0852231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201533,0.713228,0,0.0852385,0.085183,0,0,0,0.201761,0.399429,0.313628,0,0,0,0.0850385,0,0,0,0,0,0,0,0,0,0.914961,0.600329,0.399671,0,0,0,0,0,0.0849888,0,0,0.399291,0,0.51572
c1,0,0,0,0,0,0.0919373,0.297693,0.22327,0.0744232,0.0141784,0,0,0,0.0744232,0.000805542,0,0,0.0744232,0,0,0,0,0,0,0,0,0,0,0,0,0.0744232,0,0.0744232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380369,0.0439339,0.114111,0.618836,0.0380369,0.147046,0.0744232,0,0.0744232,0.0744232,0.000805542,0.0919373,0.297693,0.297693,0.0744232,0.0141784,0.17348,0,0,0,0,0,0,0,0.422942,0,0.403578,0.0184619,0.981538,0.0185409,0,0,0,0,0,0,0,0.981459,0,0
c1,0,0,0,0,0,0.0479959,0,0,0.528993,0.230371,0,0,0,0,0,0,0.19264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234366,0,0,0,0.644467,0,0,0.121167,0,0,0,0,0,0.0479933,0.19265,0,0.528998,0.230359,0,0.121167,0,0,0,0,0.234366,0,0,0,0.644467,0.703319,0.296681,0,0,0,0.141145,0,0,0.184604,0.13251,0,0,0.541741
c1,0,0,0,0,0,0,0,0,0.180509,0.252184,0,0,0.567307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180463,0.252187,0,0,0,0,0,0,0.56735,0,0,0.567355,0,0,0,0,0,0.180458,0.252187,0,0,0,0,0.566753,0,0,0,0,0,0.433247,0.714375,0.285625,0,0,0,0.252187,0,0,0.56735,0,0,0,0.180463
c1,0,0,0,0.104268,0.233816,0.187218,0.474698,0,0,0,0,0,0,0,0,0,0,0,5.13123e-008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09752,0.205742,0.696738,0,0,0,0,0,0.104268,0.233816,0.187218,0.474698,0,4.22306e-008,0,0,0,0,0,0,0,0.09752,0.205742,0.696738,0,0,0.574228,0.425772,0,0,0,0,0,2.78542e-005,0.104356,0,0.187837,0,0.707779
c1,0,0,0,0,0,0,0.422981,0.500869,0,0,0,0,0,0.0761504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.923957,0,0.0760432,0,0,0,0.0761972,0,0,0.422956,0.500847,0,0,0.0760432,0,0,0,0,0,0,0,0,0,0.923957,0.675873,0.324127,0,0,0,0,0,0.0761921,0,0,0.422959,0,0.500849
c1,0,0,0,0.249074,0.111085,0.334166,0.111364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166671,0,0.111148,0.416571,0,0.111222,0,0.194387,0,0,0.194312,0.249074,0.111085,0.334166,0.111364,0,0,0,0,0,0,0,0,0.194349,0.166751,0.111207,0.333924,0,0.193769,0.220397,0.779603,0.194392,0,0,0.277915,0,0.111162,0.41653,0,0,0,0
c1,0,0,0,0,0,0,0.356379,0,0,0.555035,0,0,0,0,0,0.0885859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.911524,0,0.0884761,0,0,0,0,0,0.0885715,0.356417,0,0,0.555011,0.0884761,0,0,0,0,0,0,0,0,0,0.911524,0.857073,0.142927,0,0,0,0,0,0,0.088573,0,0.356413,0,0.555014
c1,0,0,0,0,0.221203,0,0,0,0.687249,0,0,0,0.0915483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221209,0.687226,0,0.0915653,0,0,0.0915704,0,0.221208,0,0,0,0.687221,0,0.0914701,0,0,0,0,0,0,0,0,0,0.90853,1,0,0,0,0,0,0,0,0,0,0,0,1
c1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
c1,0,0,0,0,0,0,0,0,0.350877,0,0,0.0877193,0.0877193,0.175439,0,0,0,0,0.0175439,0.0175439,0.0701754,0.105263,0,0,0,0.0877193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3889,0.0725838,0.237197,0.0129426,0.0528721,0.0623652,0.0983676,0.0747717,0.0701752,0.192983,0.0877193,0.175439,0,0.0877193,0,0,0.368421,0.0175437,0.0849406,0.0564889,0,0.0963761,0.0712057,1.1471e-006,0,0.00725184,0.543871,0.0632092,0.0766554,0.255033,0.744967,0,0.129518,0,0,0.117405,0.12552,0.0566625,0,0.570895,0,0
c1,0,0,0,0.178696,0.122453,0.01297,0.573786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153342,0.399319,0.447339,0,4.24777e-007,0,0,0.112095,0.178696,0.122453,0.01297,0.573786,0,0,0,6.27722e-009,0,0,0,0,0,0,0,0,0,1,0.608607,0.391393,0,0,0,0,0,0,0.360325,0,0.639675,0,0
c1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
c1,0,0,0,0,0.314126,0.561659,0,0,0,0,0,0,0,0,0.124215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31418,0.561634,0,0.124187,0,0,0,0,0.357539,0.642461,0,0,0,0,0,0,0.121995,0,0,0,0,0,0,0,0.878005,0.357601,0.642399,0,0,0.124187,0,0,0,0,0,0.561634,0,0.31418
c1,0,0,0,0,0,0,0.0562554,0.487291,0.0439049,0,0.0889844,0,0,0,0.0699665,0,0,0,0.0676899,0,0,0,0,0,0,0,0,0.185908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27583e-009,0.12741,0.0745616,0.222539,0,1.4224e-009,0.117575,0.080434,0,0.37748,0.0988216,0,0.00553074,0,0.0663689,0,0.0610785,0.661989,0.10068,0.00553074,0.132032,0.0297151,0,0.0436757,0,0,0.0382051,0.124773,0.281286,0.174416,0.175897,0.502508,0.497492,0,0,0.107626,0.142756,0.0886626,0.377953,0.0246996,0.258303,0,0,0
c1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
c1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
c1,0,0,0,0,0,0,0.411691,0.486398,0,0,0,0,0,0.101911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.898522,0,0.101478,0,0,0,0.101868,0,0,0.411768,0.486365,0,0,0.101478,0,0,0,0,0,0,0,0,0,0.898522,0.715232,0.284768,0,0,0,0,0,0.101872,0,0,0.41176,0,0.486368
c1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
c1,0,0,0,0,0,0.416796,0.492881,0,0,0,0,0.0903232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.910632,0,0.0893677,0,0.0904962,0,0,0,0.41689,0.492614,0,0,0,0.0893677,0,0,0,0,0,0,0,0,0,0.910632,0.657283,0.342717,0,0,0,0,0.0904779,0,0,0,0.492641,0,0.416881
c1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
c1,0,0,0,0,0,0,0.381847,0,0.523175,0,0,0,0,0,0.0949786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.905355,0,0.0946446,0,0,0,0,0.0949651,0,0.381888,0,0.523147,0,0.0946446,0,0,0,0,0,0,0,0,0,0.905355,1,0,0,0,0,0,0,0,0,0,0,0,1
c1,0,0,0,0,0.275732,0,0.450433,0,0.273834,0,0,0,0,0,0,0,0,0,7.0765e-009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191986,0.808014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
c1,0,0,0,0,0.124315,0.128253,0,0.329972,0,0.417461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128253,0,0.329972,0,0,0.124315,0.417461,0,0,0,0,0,0,0.124315,0.128253,0,0.329972,0,0.417461,0,0,0,0,0.127362,0.327053,0,0,0,0,0.545585,0.184841,0.815159,0,0,0,0,0,0,0,0.193386,0,0,0.806614
c1,0,0,0,0,0,0.0727118,0.507247,0.311552,0,0,0,0.108489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.507247,0.0727118,0,0.311552,0,0.108489,0,0.108489,0,0,0,0.0727118,0.507247,0.311552,0,0,0.108489,0,0,0,0,0,0.507247,0,0.0727118,0,0.311552,0.480408,0.519592,0,0,0,0,0.13869,0.359909,0.138712,0,0,0,0.362689
c1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
